left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
txl,0.04896002635359764,0.04014404118061066,0.05751323327422142,0.039891567081213,0.018506262451410294,0.032280437648296356,0.04413078352808952,0.09089729934930801,0.019171325489878654,0.06898381561040878,0.06428728252649307,0.06033587455749512,0.04099234566092491,0.08840027451515198,0.040638118982315063,0.043161049485206604,0.05719323083758354,0.019442617893218994,0.04467342048883438,0.08039693534374237
txm,0.04697302728891373,0.05388541519641876,0.05802127346396446,0.04857774078845978,0.057167403399944305,0.05579402670264244,0.045857641845941544,0.0450679212808609,0.06276871263980865,0.04464744031429291,0.043438516557216644,0.04717381298542023,0.050419170409440994,0.04777571186423302,0.05053947865962982,0.055746957659721375,0.04792521148920059,0.047613173723220825,0.04591407999396324,0.044693298637866974
txx,0.03897650167346001,0.07977457344532013,0.09569171071052551,0.044883862137794495,0.032108500599861145,0.03305573761463165,0.028588613495230675,0.042425487190485,0.08760594576597214,0.02238382399082184,0.04262512922286987,0.03344179689884186,0.05171577259898186,0.03494611382484436,0.07795889675617218,0.043967749923467636,0.04983627796173096,0.061198439449071884,0.04762822017073631,0.05118684843182564
tyf,0.03647236526012421,0.04835927113890648,0.043315451592206955,0.04555544629693031,0.04210308939218521,0.04864076152443886,0.044101886451244354,0.0488337017595768,0.05273298919200897,0.050132256001234055,0.06133411452174187,0.06232554093003273,0.056624043732881546,0.047588855028152466,0.046491701155900955,0.051177941262722015,0.05751965567469597,0.04490727186203003,0.06509625911712646,0.04668742045760155
tyk,0.04260283708572388,0.04976833984255791,0.05268503725528717,0.034529369324445724,0.05681180581450462,0.03693928197026253,0.055970918387174606,0.0613066665828228,0.04754917323589325,0.050077226012945175,0.06285411864519119,0.03456898778676987,0.05078208073973656,0.06972385197877884,0.06322819739580154,0.044987354427576065,0.04699694365262985,0.042209282517433167,0.04687470197677612,0.04953385889530182
tzq,0.04783714562654495,0.03606245666742325,0.04476729407906532,0.06803381443023682,0.049047499895095825,0.05397576838731766,0.04377882927656174,0.04966552555561066,0.03671826794743538,0.07070820778608322,0.04221862182021141,0.07692433148622513,0.053270354866981506,0.04998546466231346,0.05195458233356476,0.047624681144952774,0.029622599482536316,0.03823400288820267,0.0332515724003315,0.07631898671388626
uaj,0.04962018504738808,0.049722228199243546,0.051517028361558914,0.05643191188573837,0.03149445354938507,0.050463709980249405,0.05877155810594559,0.04738477244973183,0.059122662991285324,0.05180351808667183,0.049491897225379944,0.053860075771808624,0.06256421655416489,0.053581904619932175,0.04756852984428406,0.04998568445444107,0.04860560968518257,0.05108959600329399,0.037971530109643936,0.03894894942641258
uak,0.05712664872407913,0.0352773480117321,0.04691752418875694,0.0500982329249382,0.056664858013391495,0.05477504804730415,0.05442206561565399,0.03785138204693794,0.02891148254275322,0.048450399190187454,0.05425083637237549,0.0681232362985611,0.04861926659941673,0.049248337745666504,0.046235665678977966,0.041615068912506104,0.04909132421016693,0.06410341709852219,0.0687977597117424,0.039420101791620255
uaz,0.043423064053058624,0.054627180099487305,0.045632366091012955,0.03676290437579155,0.03937394917011261,0.04921116679906845,0.0544336773455143,0.05547057092189789,0.05023447051644325,0.05353017523884773,0.04279065877199173,0.03490722179412842,0.044196657836437225,0.05916908383369446,0.051959749311208725,0.05308423936367035,0.049583595246076584,0.07225534319877625,0.05284806713461876,0.05650585889816284
ubl,0.08928726613521576,0.04245244339108467,0.03201382979750633,0.04429340735077858,0.042539071291685104,0.05065678805112839,0.05603956803679466,0.09087371826171875,0.04570199176669121,0.046252019703388214,0.03970031440258026,0.065101258456707,0.033664193004369736,0.0469563789665699,0.04951712116599083,0.04284844174981117,0.044101301580667496,0.049198538064956665,0.03890325129032135,0.0498991422355175
ubm,0.051523011177778244,0.06358201801776886,0.047758765518665314,0.03307768702507019,0.04817476496100426,0.04446203261613846,0.06140094995498657,0.040893957018852234,0.0502520352602005,0.06464671343564987,0.057980187237262726,0.06091185659170151,0.053041499108076096,0.05180048197507858,0.03285062685608864,0.04465620219707489,0.05477934703230858,0.03761068731546402,0.05004117265343666,0.05055603012442589
ubq,0.047296904027462006,0.03012022376060486,0.019644828513264656,0.04366382583975792,0.038464538753032684,0.054151080548763275,0.02218596823513508,0.05427253618836403,0.03350885212421417,0.11862345039844513,0.0524386465549469,0.05055229738354683,0.08401977270841599,0.05600417032837868,0.04960581660270691,0.04985722526907921,0.10064107179641724,0.022168483585119247,0.019333569332957268,0.05344666913151741
ubr,0.040830597281455994,0.04808029904961586,0.05095337703824043,0.041175492107868195,0.059657882899045944,0.04704579710960388,0.049181580543518066,0.0653836652636528,0.06429197639226913,0.05023527517914772,0.0485742948949337,0.0506330169737339,0.04378902167081833,0.05270875617861748,0.05862798914313316,0.038139764219522476,0.04705731198191643,0.04800352081656456,0.05517196282744408,0.04045839235186577
ucc,0.04208340123295784,0.047254662960767746,0.050181999802589417,0.04777602106332779,0.041602250188589096,0.046975746750831604,0.04699628800153732,0.03340315818786621,0.0639299601316452,0.04781528189778328,0.058387625962495804,0.07213517278432846,0.05593162029981613,0.05464198440313339,0.04264384135603905,0.02616829425096512,0.07789420336484909,0.039906926453113556,0.048047155141830444,0.05622439086437225
ucf,0.026672741398215294,0.027707571163773537,0.06257368624210358,0.05198567733168602,0.060570765286684036,0.054562103003263474,0.053663093596696854,0.0606544129550457,0.058565765619277954,0.08179749548435211,0.03571115806698799,0.05430099368095398,0.030377663671970367,0.05007333680987358,0.04135384410619736,0.04912533238530159,0.0775541439652443,0.04895006865262985,0.022416193038225174,0.051383987069129944
ucx,0.025577694177627563,0.06319617480039597,0.05310706049203873,0.05171835795044899,0.049220599234104156,0.05078428238630295,0.052933674305677414,0.04416443407535553,0.06427411735057831,0.05082407966256142,0.04702770709991455,0.05115422233939171,0.06305810809135437,0.052411869168281555,0.045068904757499695,0.03654206171631813,0.053897786885499954,0.043424852192401886,0.05345412716269493,0.0481598936021328
udg,0.04459790512919426,0.05723861977458,0.04717213287949562,0.043676044791936874,0.052129827439785004,0.06133125349879265,0.048204340040683746,0.051422033458948135,0.05601481720805168,0.04914551228284836,0.05270576849579811,0.049707651138305664,0.045502547174692154,0.04341459274291992,0.046989165246486664,0.04226722940802574,0.04465119168162346,0.05631186068058014,0.05688877031207085,0.05062876269221306
udu,0.0717647522687912,0.04037676006555557,0.07033775746822357,0.06986893713474274,0.023605898022651672,0.04648797959089279,0.044711146503686905,0.04523352533578873,0.0350043885409832,0.055035170167684555,0.0781998261809349,0.03192024305462837,0.05181572586297989,0.04931552708148956,0.048912473022937775,0.07184731960296631,0.05589253455400467,0.04206206649541855,0.03436070680618286,0.03324725478887558
uec,0.04456711187958717,0.037441279739141464,0.04806041345000267,0.045824725180864334,0.05427335947751999,0.03961404412984848,0.08959999680519104,0.021237554028630257,0.046791497617959976,0.08170904964208603,0.04434335231781006,0.050208836793899536,0.024123722687363625,0.05375108867883682,0.04769359529018402,0.046824004501104355,0.05569872260093689,0.060219086706638336,0.052123453468084335,0.05589510127902031
ued,0.05948592722415924,0.044148266315460205,0.04434464871883392,0.06181186065077782,0.04569946229457855,0.044733282178640366,0.04342913627624512,0.049363017082214355,0.042762354016304016,0.04704183340072632,0.05290224030613899,0.048340946435928345,0.057933975011110306,0.04914705455303192,0.05045412853360176,0.0489741712808609,0.06397704035043716,0.04593196138739586,0.047910939902067184,0.051607776433229446
uei,0.022831864655017853,0.04370881989598274,0.05561806634068489,0.032728321850299835,0.05026181787252426,0.05746208131313324,0.050940703600645065,0.03872833773493767,0.04445689544081688,0.05062373727560043,0.021560467779636383,0.04428325220942497,0.04124792665243149,0.04731868952512741,0.0620720274746418,0.06167837604880333,0.050682432949543,0.062308091670274734,0.11827991157770157,0.043208129703998566
ueu,0.05240560695528984,0.0411800891160965,0.04734367877244949,0.05226822942495346,0.04518591985106468,0.03549029678106308,0.04455938562750816,0.05264013260602951,0.040569137781858444,0.046551771461963654,0.07125179469585419,0.057695675641298294,0.05170165002346039,0.06433403491973877,0.04454105347394943,0.060853566974401474,0.035758670419454575,0.0461578369140625,0.05162446200847626,0.057887014001607895
uff,0.039648883044719696,0.04711347445845604,0.06390578299760818,0.046000171452760696,0.039225321263074875,0.04136495664715767,0.05177471414208412,0.05343981832265854,0.06578002125024796,0.04222647473216057,0.0457703098654747,0.05575200170278549,0.07062847912311554,0.050092749297618866,0.04427698627114296,0.04445434361696243,0.04837577044963837,0.052854023873806,0.051513150334358215,0.04580256715416908
ufg,0.05858779326081276,0.03458162769675255,0.057235341519117355,0.04219978302717209,0.03883933275938034,0.04956119507551193,0.04001428931951523,0.07351250946521759,0.05528593063354492,0.05663816258311272,0.05343116447329521,0.05026538670063019,0.05066339671611786,0.03984544798731804,0.06980793923139572,0.04449978470802307,0.057102128863334656,0.03931878134608269,0.04475380852818489,0.04385615885257721
ufu,0.07115288823843002,0.0348643884062767,0.0714757889509201,0.026363084092736244,0.053643371909856796,0.07125427573919296,0.06078387796878815,0.04233180359005928,0.04224959760904312,0.05802701413631439,0.0589478574693203,0.034143514931201935,0.047313980758190155,0.0537940189242363,0.056390903890132904,0.07096292078495026,0.03259604424238205,0.035171665251255035,0.027471790090203285,0.051061179488897324
ufx,0.03276505321264267,0.03985203802585602,0.051853734999895096,0.04661110043525696,0.053108926862478256,0.11215110123157501,0.049294475466012955,0.05934345722198486,0.04863974452018738,0.0503731444478035,0.04439326375722885,0.04392893239855766,0.047131042927503586,0.04437072202563286,0.03915800154209137,0.0458076111972332,0.04675181582570076,0.040387675166130066,0.054734233766794205,0.04934392869472504
ugg,0.05049736425280571,0.051601313054561615,0.05761312320828438,0.04763682931661606,0.05887115001678467,0.04655741900205612,0.04666183143854141,0.04579031839966774,0.07409004122018814,0.051050033420324326,0.04265092685818672,0.05442338064312935,0.05996009334921837,0.04202274978160858,0.04111480712890625,0.028196468949317932,0.05107666552066803,0.05191192775964737,0.04730132967233658,0.050972308963537216
ugm,0.05741839110851288,0.04330207407474518,0.04085608199238777,0.04442361742258072,0.06132111698389053,0.04998953640460968,0.03599071502685547,0.046576447784900665,0.047817643731832504,0.058763548731803894,0.04709785431623459,0.0463939867913723,0.057291481643915176,0.048666782677173615,0.04815875366330147,0.05499400943517685,0.049398474395275116,0.05902300402522087,0.06280656903982162,0.0397099144756794
ugt,0.05254829302430153,0.04918854311108589,0.042287662625312805,0.04733404517173767,0.02460423670709133,0.05583440139889717,0.05080806836485863,0.024620037525892258,0.034050580114126205,0.06465159356594086,0.06705263257026672,0.053790368139743805,0.0641225203871727,0.04787876084446907,0.03029424324631691,0.04549362137913704,0.06042655184864998,0.06318821758031845,0.05962704122066498,0.062198616564273834
ugw,0.05338527262210846,0.040421128273010254,0.05022001639008522,0.058402933180332184,0.04983110353350639,0.05250147357583046,0.05393406003713608,0.03943529725074768,0.05066913366317749,0.047068458050489426,0.05060841515660286,0.046172089874744415,0.05097147449851036,0.04836948961019516,0.048635389655828476,0.04673812910914421,0.04610087722539902,0.07036429643630981,0.04642321169376373,0.04974774643778801
ugz,0.04433007165789604,0.0351560078561306,0.07676995545625687,0.0579204186797142,0.04729049652814865,0.047143056988716125,0.04771602898836136,0.04765759035944939,0.04649316146969795,0.04826800152659416,0.05499625951051712,0.03900430351495743,0.053109701722860336,0.050373680889606476,0.0503368116915226,0.04493634030222893,0.050663650035858154,0.05878600850701332,0.04760310798883438,0.05144534632563591
uho,0.055473119020462036,0.04551902785897255,0.08195117861032486,0.05557571351528168,0.051852498203516006,0.07194551825523376,0.03689027577638626,0.04963832348585129,0.041201379150152206,0.026988303288817406,0.04789704084396362,0.043893150985240936,0.04030024632811546,0.04748079553246498,0.056145068258047104,0.06923539936542511,0.04702924191951752,0.04661237448453903,0.049114253371953964,0.035257160663604736
uhp,0.07484693825244904,0.037107985466718674,0.038766052573919296,0.07416019588708878,0.04932498186826706,0.0635531023144722,0.048090726137161255,0.044281236827373505,0.05014675483107567,0.0401858314871788,0.05657246336340904,0.05235278233885765,0.05036976560950279,0.0412839837372303,0.04666804522275925,0.04875103011727333,0.020981399342417717,0.054654717445373535,0.048024095594882965,0.05987789109349251
uhs,0.04065927863121033,0.0407131128013134,0.060403820127248764,0.05139576271176338,0.05932353436946869,0.06286413222551346,0.06296409666538239,0.03920318931341171,0.04144444316625595,0.046497710049152374,0.05777638778090477,0.039216745644807816,0.044602155685424805,0.04945655167102814,0.045546479523181915,0.05701877176761627,0.045267846435308456,0.05983014777302742,0.0470091886818409,0.04880664125084877
uic,0.03130112215876579,0.044217098504304886,0.07876045256853104,0.05165363848209381,0.05231989920139313,0.04977786913514137,0.05009036883711815,0.05621588975191116,0.05215434357523918,0.08211996406316757,0.031192854046821594,0.023297619074583054,0.0514063760638237,0.048189062625169754,0.051383126527071,0.0326286256313324,0.04968303069472313,0.062368977814912796,0.06318505108356476,0.03805458918213844
uif,0.056836843490600586,0.04786175489425659,0.042759623378515244,0.05610570311546326,0.052764344960451126,0.062345776706933975,0.03455299884080887,0.04286821186542511,0.03591081500053406,0.04375125840306282,0.06440477818250656,0.053718291223049164,0.04558758810162544,0.07910242676734924,0.05464575067162514,0.05397295579314232,0.04570804536342621,0.040538329631090164,0.04004361107945442,0.046520937234163284
uir,0.06790120899677277,0.04225463420152664,0.06598712503910065,0.02720230259001255,0.03729163110256195,0.08488229662179947,0.07737257331609726,0.03986448049545288,0.07399898767471313,0.042578041553497314,0.04711245372891426,0.03296753764152527,0.03859711065888405,0.04631084203720093,0.03895026445388794,0.03357632830739021,0.04223627969622612,0.06867197155952454,0.06978943198919296,0.022454530000686646
ujo,0.04835651069879532,0.05393509566783905,0.04635658487677574,0.04464453458786011,0.06579573452472687,0.055524230003356934,0.04665229842066765,0.05153203755617142,0.043488211929798126,0.05814747139811516,0.04610196501016617,0.04988854005932808,0.04375721886754036,0.045616719871759415,0.05155149847269058,0.04344666004180908,0.05277484282851219,0.05838308855891228,0.04717418923974037,0.04687255248427391
ujw,0.05179370939731598,0.04231172055006027,0.05945420637726784,0.04855568706989288,0.05300534889101982,0.049956005066633224,0.04766317829489708,0.05123649910092354,0.047379665076732635,0.04778800159692764,0.048343807458877563,0.05133107304573059,0.049973685294389725,0.05628864839673042,0.04789762198925018,0.04605337977409363,0.05061192065477371,0.05074725300073624,0.04725807160139084,0.0523504838347435
ukb,0.05046511068940163,0.05169614404439926,0.04403868317604065,0.047044795006513596,0.03975611552596092,0.049618564546108246,0.05691374093294144,0.05346643179655075,0.05583677440881729,0.05665254220366478,0.05013169348239899,0.056138310581445694,0.051927365362644196,0.04470187798142433,0.03699668496847153,0.06436657160520554,0.05562452971935272,0.04591391980648041,0.04778565466403961,0.04092450439929962
ukc,0.05242746323347092,0.05062653869390488,0.050244566053152084,0.04216936230659485,0.05421861633658409,0.04744238778948784,0.06779230386018753,0.041310153901576996,0.0514763668179512,0.05522692948579788,0.03605933114886284,0.04235905036330223,0.04976506531238556,0.05020071193575859,0.0475027933716774,0.057784318923950195,0.05493325740098953,0.045186810195446014,0.056447066366672516,0.04682685807347298
uki,0.043556757271289825,0.03839850425720215,0.03782299906015396,0.040049053728580475,0.04649529606103897,0.0584990419447422,0.06037605181336403,0.08150546252727509,0.05266367644071579,0.04243263602256775,0.042037077248096466,0.05009846016764641,0.054876793175935745,0.04299144074320793,0.05839924514293671,0.06552641093730927,0.04648706316947937,0.04384204372763634,0.04359344020485878,0.05034850537776947
ukk,0.04740225151181221,0.04399348422884941,0.05147287994623184,0.049916595220565796,0.039864301681518555,0.09307922422885895,0.09210460633039474,0.03125215694308281,0.03377096354961395,0.04868403449654579,0.07485689967870712,0.04415462166070938,0.047822680324316025,0.04449613764882088,0.04645400121808052,0.019634395837783813,0.033419180661439896,0.08567382395267487,0.027173520997166634,0.04477420449256897
ukp,0.05526518076658249,0.0634377971291542,0.05075344070792198,0.046372540295124054,0.0562174953520298,0.050202809274196625,0.04237595573067665,0.049500204622745514,0.04421836510300636,0.045719046145677567,0.05483511462807655,0.04751327261328697,0.05608564242720604,0.04320064187049866,0.05356917530298233,0.04836290329694748,0.0520719438791275,0.04810216277837753,0.04202968254685402,0.05016665905714035
ukr,0.06053895503282547,0.0589146763086319,0.05131492391228676,0.04369029775261879,0.043812096118927,0.04807755723595619,0.05307364463806152,0.04575074836611748,0.036589328199625015,0.055649083107709885,0.057449083775281906,0.042628321796655655,0.05003207176923752,0.0351642370223999,0.04497592896223068,0.05029044672846794,0.07162639498710632,0.059539277106523514,0.043524980545043945,0.04735790938138962
ukt,0.05212695524096489,0.044227972626686096,0.04443085193634033,0.05238514021039009,0.04891543090343475,0.05598308891057968,0.051956936717033386,0.05352306738495827,0.048446305096149445,0.03814699500799179,0.049518756568431854,0.05821097642183304,0.056880541145801544,0.039571501314640045,0.06564795225858688,0.052370380610227585,0.041341207921504974,0.0525192953646183,0.043130967766046524,0.05066565424203873
ule,0.058422721922397614,0.05429913103580475,0.04549722746014595,0.049252305179834366,0.09372278302907944,0.04801439493894577,0.041630879044532776,0.04615965858101845,0.04851599037647247,0.034574106335639954,0.050427258014678955,0.049971967935562134,0.049736469984054565,0.03333545848727226,0.025263074785470963,0.04942069947719574,0.03653797134757042,0.04838945344090462,0.07622822374105453,0.06060022860765457
ull,0.0534319207072258,0.052257977426052094,0.056087832897901535,0.06235655024647713,0.043747492134571075,0.05864602327346802,0.047087885439395905,0.05024430528283119,0.05749933421611786,0.04538847506046295,0.039021674543619156,0.04897739738225937,0.05991299822926521,0.05247955396771431,0.043105486780405045,0.04953310266137123,0.03740037977695465,0.042807117104530334,0.0519828200340271,0.048031747341156006
ult,0.051075369119644165,0.054637521505355835,0.0452127642929554,0.06459391117095947,0.05580040067434311,0.048424579203128815,0.04331263154745102,0.061691489070653915,0.04779096320271492,0.0445878803730011,0.05504205450415611,0.04077937453985214,0.040498171001672745,0.04689491540193558,0.05298778787255287,0.04903490096330643,0.04763355851173401,0.04326575994491577,0.054728005081415176,0.052007969468832016
ulv,0.07264116406440735,0.09204032272100449,0.053845565766096115,0.03759852796792984,0.034628886729478836,0.06170608848333359,0.04035930708050728,0.04485176503658295,0.03292222321033478,0.05443248897790909,0.045734282582998276,0.06429991126060486,0.03969501331448555,0.028562964871525764,0.04861125349998474,0.026241399347782135,0.06052881479263306,0.053364347666502,0.043589603155851364,0.06434611231088638
umc,0.050658952444791794,0.04336525499820709,0.0638345330953598,0.05030769109725952,0.04152853786945343,0.04997510835528374,0.04782584682106972,0.039963554590940475,0.04284924641251564,0.05496605485677719,0.05138149484992027,0.06466750055551529,0.04992964491248131,0.049221962690353394,0.050417132675647736,0.05389712005853653,0.04605080187320709,0.04799746349453926,0.05059388279914856,0.05056817829608917
umg,0.03850246220827103,0.050257060676813126,0.058929987251758575,0.05278433486819267,0.06122979149222374,0.049405407160520554,0.06097675487399101,0.04901076853275299,0.04651753604412079,0.047814834862947464,0.0456121563911438,0.045714907348155975,0.053616929799318314,0.04764135181903839,0.04978082701563835,0.04859310761094093,0.03854015842080116,0.05098246410489082,0.054292771965265274,0.04979640245437622
umq,0.04842554032802582,0.045807987451553345,0.03048553690314293,0.043465353548526764,0.042543794959783554,0.10637133568525314,0.05009813234210014,0.04273694381117821,0.03071221336722374,0.05468160659074783,0.06937870383262634,0.1039007231593132,0.04444663226604462,0.037637386471033096,0.04504348337650299,0.027560917660593987,0.043929122388362885,0.04806132614612579,0.04083181917667389,0.04388144239783287
umw,0.03535142540931702,0.06220119819045067,0.08532720804214478,0.04583213850855827,0.057325590401887894,0.055512089282274246,0.05705980211496353,0.046088580042123795,0.04836782068014145,0.06982909142971039,0.046877048909664154,0.05157730355858803,0.04222661256790161,0.03898491710424423,0.05110606923699379,0.04354003071784973,0.04721600189805031,0.046058524399995804,0.029853282496333122,0.039665285497903824
une,0.06543023139238358,0.05095267668366432,0.05364949628710747,0.04996536299586296,0.05678411200642586,0.05423491820693016,0.045495517551898956,0.055737659335136414,0.05408252403140068,0.052582670003175735,0.024665525183081627,0.06958163529634476,0.025311226025223732,0.04584057629108429,0.055942293256521225,0.05170159041881561,0.06203341856598854,0.02972828596830368,0.0488026924431324,0.04747767746448517
unk,0.04488566890358925,0.04487275704741478,0.05196259543299675,0.06128034368157387,0.06502063572406769,0.05104273930191994,0.03902282193303108,0.06464828550815582,0.04875095188617706,0.03968368098139763,0.05339876189827919,0.054798245429992676,0.05350847542285919,0.04135769233107567,0.05298750102519989,0.05937892571091652,0.050690408796072006,0.03768344596028328,0.03546827286481857,0.049557775259017944
uno,0.04652963951230049,0.06646565347909927,0.04238542914390564,0.040949542075395584,0.04433450475335121,0.05561007559299469,0.04247679561376572,0.05663671717047691,0.050057731568813324,0.06111743301153183,0.050147347152233124,0.05869237333536148,0.06294943392276764,0.06917364150285721,0.035491522401571274,0.05793122574687004,0.04554694518446922,0.03189169242978096,0.04605888947844505,0.035553380846977234
uod,0.047229424118995667,0.053273968398571014,0.05076900124549866,0.04834854230284691,0.04390682652592659,0.042114581912755966,0.06369895488023758,0.042431410402059555,0.05263899639248848,0.042171262204647064,0.058205123990774155,0.05586617439985275,0.04727364704012871,0.07439892739057541,0.04911303147673607,0.04901783540844917,0.05115700140595436,0.0379970408976078,0.050333693623542786,0.040054578334093094
uos,0.041366927325725555,0.045324184000492096,0.05253462493419647,0.05626391991972923,0.046176422387361526,0.06244717910885811,0.07514645904302597,0.03102838061749935,0.05074787884950638,0.0321352481842041,0.044926002621650696,0.04787628725171089,0.060437437146902084,0.05540883168578148,0.07227740436792374,0.03664546087384224,0.038219913840293884,0.07057884335517883,0.03303392976522446,0.04742470756173134
upc,0.05468219146132469,0.08935993909835815,0.04808875545859337,0.053011637181043625,0.026717983186244965,0.05643010139465332,0.027453871443867683,0.04828980937600136,0.06836554408073425,0.05972668528556824,0.07785281538963318,0.04408099874854088,0.05250273272395134,0.038104407489299774,0.04988633841276169,0.05837783217430115,0.051008906215429306,0.02577279880642891,0.03477131202816963,0.035515282303094864
upd,0.04973248019814491,0.04563485085964203,0.04065373167395592,0.03352108225226402,0.03901486098766327,0.0389491505920887,0.05368432775139809,0.0897834450006485,0.04721686244010925,0.05617058277130127,0.04742748290300369,0.03949367254972458,0.06650533527135849,0.050048828125,0.053451381623744965,0.0331258587539196,0.06553396582603455,0.032899629324674606,0.03664489835500717,0.08050762116909027
ups,0.04728672653436661,0.03479418158531189,0.052041854709386826,0.0442260205745697,0.04066581651568413,0.05443032458424568,0.05426546186208725,0.05725526064634323,0.06790726631879807,0.02961515448987484,0.043460212647914886,0.06456182152032852,0.05157766863703728,0.04984341561794281,0.06767073273658752,0.05431928113102913,0.0472400039434433,0.046169571578502655,0.034071750938892365,0.05859746038913727
upy,0.08909688144922256,0.02048974297940731,0.04526090249419212,0.07515832036733627,0.04938029497861862,0.05003941059112549,0.06566157191991806,0.054913803935050964,0.046760424971580505,0.05849945545196533,0.04506601020693779,0.049470286816358566,0.028328435495495796,0.05947558209300041,0.026156852021813393,0.040256332606077194,0.04895767569541931,0.04546601325273514,0.04614458605647087,0.05541740730404854
uqg,0.0493755117058754,0.053560368716716766,0.053462833166122437,0.04967084154486656,0.05124704912304878,0.04736163094639778,0.0312940888106823,0.04902954772114754,0.05208698287606239,0.050780389457941055,0.05266184359788895,0.05065431073307991,0.053999293595552444,0.051641177386045456,0.05263086408376694,0.047635793685913086,0.05262177810072899,0.04832017794251442,0.05022387206554413,0.05174165591597557
uql,0.04039239138364792,0.0474797859787941,0.04655922204256058,0.046304162591695786,0.055549390614032745,0.05337197333574295,0.0351979061961174,0.049044083803892136,0.02866673469543457,0.05314597487449646,0.04917381331324577,0.04389303922653198,0.05490833893418312,0.040248945355415344,0.05274241790175438,0.05228310450911522,0.05125489458441734,0.10863382369279861,0.04081001132726669,0.05033997818827629
uqm,0.043152038007974625,0.050791818648576736,0.0540807880461216,0.046382345259189606,0.04980718344449997,0.0395844392478466,0.04437993839383125,0.04287576675415039,0.03901338577270508,0.09093141555786133,0.05176829174160957,0.08143990486860275,0.04041009768843651,0.06434563547372818,0.04341203719377518,0.04900450259447098,0.022280175238847733,0.051761411130428314,0.04506935551762581,0.04950946941971779
uqr,0.03632335737347603,0.03460431098937988,0.045720174908638,0.05164814367890358,0.04748738929629326,0.04563715681433678,0.03955497220158577,0.08258593082427979,0.03993332386016846,0.04504162818193436,0.029077759012579918,0.10587660223245621,0.043085623532533646,0.03722827509045601,0.0805366262793541,0.09196803718805313,0.027349554002285004,0.02997313253581524,0.043578729033470154,0.0427892692387104
uqt,0.04263674095273018,0.038582347333431244,0.024041468277573586,0.04749646037817001,0.10229185968637466,0.048587292432785034,0.043488603085279465,0.032896026968955994,0.1029488667845726,0.026972571387887,0.039648525416851044,0.1023169606924057,0.043417397886514664,0.033073775470256805,0.028223952278494835,0.04042048752307892,0.04953053593635559,0.06180819496512413,0.04685777798295021,0.04476013779640198
uqx,0.04620325192809105,0.04336446151137352,0.050003789365291595,0.043527889996767044,0.041892729699611664,0.05198259651660919,0.06844766438007355,0.060221970081329346,0.05831180512905121,0.05227401480078697,0.04774856194853783,0.04710739850997925,0.04279857501387596,0.06481661647558212,0.04342413321137428,0.05838995426893234,0.043089184910058975,0.0487779825925827,0.04023910313844681,0.04737832024693489
uqz,0.031142842024564743,0.05173252895474434,0.062110621482133865,0.04273132607340813,0.05883927643299103,0.06605853140354156,0.052056990563869476,0.05015226826071739,0.04584519937634468,0.021240973845124245,0.04231417551636696,0.0579194575548172,0.056697357445955276,0.028276477009058,0.055974941700696945,0.04342558607459068,0.08701219409704208,0.040907952934503555,0.05595877021551132,0.049602534621953964
urm,0.04878171533346176,0.06029563397169113,0.048899151384830475,0.05802582949399948,0.04410611093044281,0.0511089563369751,0.046285275369882584,0.04600931704044342,0.04976121708750725,0.045028459280729294,0.045284442603588104,0.05788811296224594,0.05601805821061134,0.05467138811945915,0.040543314069509506,0.04764971137046814,0.04029760882258415,0.03598807752132416,0.06224864721298218,0.06110901013016701
urp,0.06312296539545059,0.03784938529133797,0.04720354080200195,0.030842458829283714,0.04000142589211464,0.04367499426007271,0.0594271756708622,0.030154459178447723,0.05854005366563797,0.0568249449133873,0.08549419045448303,0.051476459950208664,0.040741216391325,0.050097182393074036,0.039211735129356384,0.039122696965932846,0.038324274122714996,0.04815555736422539,0.07595505565404892,0.06378021091222763
usc,0.04421671852469444,0.043686047196388245,0.043710436671972275,0.04397187381982803,0.05126381292939186,0.04559466615319252,0.05253294110298157,0.04791795462369919,0.03520500659942627,0.04075920581817627,0.05450708419084549,0.06389106065034866,0.05853716656565666,0.04412155970931053,0.05238920450210571,0.06312877684831619,0.06534698605537415,0.06859245151281357,0.04087435081601143,0.039752669632434845
usd,0.05512908101081848,0.07137417048215866,0.05076198652386665,0.052850861102342606,0.04162555932998657,0.04102366045117378,0.04767749458551407,0.048708971589803696,0.07620025426149368,0.04396535083651543,0.049694571644067764,0.0444038063287735,0.048765454441308975,0.053810056298971176,0.05420020967721939,0.03635096549987793,0.03435187786817551,0.050009842962026596,0.049379825592041016,0.04971599951386452
usp,0.023360589519143105,0.0806262195110321,0.03805909305810928,0.04476029798388481,0.07372049242258072,0.058713942766189575,0.04817909747362137,0.030785243958234787,0.05215286836028099,0.04310307651758194,0.04532177746295929,0.03932853788137436,0.06711458414793015,0.051002610474824905,0.04608588293194771,0.028221875429153442,0.062172748148441315,0.039625976234674454,0.07122674584388733,0.05643835291266441
utm,0.05786379799246788,0.04708714410662651,0.05863715708255768,0.05188135802745819,0.04582780599594116,0.05270906165242195,0.05080297961831093,0.055932436138391495,0.040872443467378616,0.06188598647713661,0.044158630073070526,0.05794917792081833,0.04616359621286392,0.04467563331127167,0.04401570186018944,0.05446449667215347,0.049575526267290115,0.045585427433252335,0.04753933101892471,0.04237234592437744
